class name,time,location,instructors,dates,campus
LAW 5501 - Constitutional Law,MoTu 6:00PM - 7:50PM,Rafael Diaz-Balart 2007,Ediberto Roman,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5700 - Torts,MoTu 10:30AM - 12:20PM,Rafael Diaz-Balart 2005,John Erwin,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5700 - Torts,Tu 2:00PM - 3:50PM,Rafael Diaz-Balart 2005,Michele Anglade,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Tu 2:00PM - 3:15PM,Rafael Diaz-Balart 2007,Jovelyn Cooley,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Th 10:30AM - 11:45AM,Rafael Diaz-Balart 2007,To be Announced,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Tu 2:00PM - 3:15PM,Rafael Diaz-Balart 2006,Erin Loeb,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Th 11:00AM - 12:15PM,Rafael Diaz-Balart 2006,Erin Loeb,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,MoTh 2:00PM - 3:15PM,Rafael Diaz-Balart 2001,"Devon Lightbourne,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,MoTh 2:00PM - 3:15PM,Rafael Diaz-Balart 2002,Rima Mullins,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Tu 9:00AM - 10:15AM,Rafael Diaz-Balart 2002,Margaret Brenan Correoso,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Th 11:00AM - 12:15PM,Rafael Diaz-Balart 2002,Margaret Brenan Correoso,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 5792 - Legal Skills & Values I,Mo 6:00PM - 7:15PM,Rafael Diaz-Balart 2005,Ila Klion,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6105 - Death Penalty Law,We 2:00PM - 3:50PM,Rafael Diaz-Balart 2002,"Hannah Gorman,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6106 - Death Penalty Clinic,We 4:00PM - 5:50PM,Rafael Diaz-Balart 1004,"Hannah Gorman,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6112 - Criminal Procedure: Investigation,WeTh 2:00PM - 3:15PM,Rafael Diaz-Balart 2008,Louis Schulze Jr,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6112 - Criminal Procedure: Investigation,MoTu 3:30PM - 4:45PM,Rafael Diaz-Balart 2008,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6264 - Immigration Law,TuTh 4:30PM - 5:45PM,Rafael Diaz-Balart 2001,Juan Gomez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6302 - Federal Courts,MoTu 11:00AM - 12:15PM,Rafael Diaz-Balart 2007,Howard Wasserman,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6305 - Remedies,MoTu 2:00PM - 3:15PM,Rafael Diaz-Balart 2008,Ediberto Roman,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6310 - Alternative Dispute Resolution,We 10:30AM - 12:20PM,Rafael Diaz-Balart 2001,"Carol Estevez,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6316 - International Commercial Arbitration,WeTh 6:00PM - 7:15PM,Rafael Diaz-Balart 2080,"Richard Lorenzo,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6330 - Evidence,MoTu 9:00AM - 10:15AM,Rafael Diaz-Balart 2008,Howard Wasserman,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6330 - Evidence,WeTh 4:00PM - 5:15PM,Rafael Diaz-Balart 2008,Eric Carpenter,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6350 - Law and Procedure: US and Florida,WeTh 6:00PM - 7:50PM,Rafael Diaz-Balart 2007,"Raul Ruiz,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6361 - Pre-Trial Practice,MoTu 6:30PM - 7:45PM,Rafael Diaz-Balart 2002,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,We 8:00AM - 9:50AM,Rafael Diaz-Balart 1009,Ari Goldberg,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,We 10:00AM - 11:50AM,Rafael Diaz-Balart 1009,Anthony Hevia,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Tu 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Abraham Laeser,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Mo 4:00PM - 5:50PM,Rafael Diaz-Balart 1009,Abbe Logan,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Tu 6:00PM - 7:50PM,Rafael Diaz-Balart 1009,Silvia Gonzalez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Mo 6:00PM - 7:50PM,Rafael Diaz-Balart 1009,Tara Kawass,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6363 - Trial Advocacy,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6372 - Advanced Appellate Advocacy,We 6:30PM - 8:20PM,Rafael Diaz-Balart  1000,Rima Mullins,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6425 - Construction Law,MoTu 10:30AM - 11:45AM,Rafael Diaz-Balart 2001,Larry Leiby,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6426 - Real Estate Transactions,We 6:00PM - 7:50PM,Rafael Diaz-Balart 2001,Linda Larrea,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6430 - Wills and Trusts,MoTu 10:30AM - 12:20PM,Rafael Diaz-Balart 2008,Eloisa Rodriguez-Dod,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6471 - Environmental Law,MoTu 2:00PM - 3:15PM,Rafael Diaz-Balart 1081,John Erwin,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6507 - National Security Law and the Constitution,Tu 7:30PM - 9:20PM,Rafael Diaz-Balart 2001,Samuel Londono,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6550 - Antitrust,We 4:00PM - 5:50PM,Rafael Diaz-Balart 2007,Hannibal Travis,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6576 - Trademarks and Geographical Indications,Th 10:30AM - 12:20PM,Rafael Diaz-Balart 2008,Michael Chesal,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6583 - Education Law,WeTh 10:30AM - 11:45AM,Rafael Diaz-Balart 1004,Isis Carbajal De Garcia,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6584 - Election Law,We 6:00PM - 7:50PM,Rafael Diaz-Balart 1081,Michael Valdes,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6600 - Federal Income Tax,MoTu 6:00PM - 7:15PM,Rafael Diaz-Balart 2001,Alexander Martini,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6702 - Products Liability,MoTu 11:00AM - 12:15PM,Rafael Diaz-Balart 1081,Ediberto Roman,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6710 - Family Law,WeTh 7:30PM - 8:45PM,Rafael Diaz-Balart 2002,Scott Bernstein,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6723 - Community Lawyering Clinic,Mo 8:00PM - 9:15PM,Rafael Diaz-Balart 1031,Karin Batista,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6750 - Professional Responsibility,MoWe 5:00PM - 6:15PM,Rafael Diaz-Balart 2006,Robert Scavone Jr,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6751 - Law Firm Management,Tu 6:00PM - 7:50PM,Rafael Diaz-Balart 2006,Jordan Dollar,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6783 - Advanced Legal Analysis,We 2:00PM - 3:50PM,Rafael Diaz-Balart 2001,"Devon Lightbourne,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,MoWe 10:30AM - 11:45AM,Rafael Diaz-Balart 1006,David DaPonte,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,TuTh 10:30AM - 11:45AM,Rafael Diaz-Balart 1008,Yordanka Delionado,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,MoWe 2:00PM - 3:15PM,Rafael Diaz-Balart 1006,Joseph Ankus,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,MoWe 2:00PM - 3:15PM,Rafael Diaz-Balart 2007,Richard Brener,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,MoWe 6:00PM - 7:15PM,Rafael Diaz-Balart 1006,Anika Hardmon,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,TuTh 6:00PM - 7:15PM,Rafael Diaz-Balart 1004,Geannina Burgos Munizaga,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,MoWe 7:30PM - 8:45PM,Rafael Diaz-Balart 1006,Rasheed Nader,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6797 - Legal Skills and Values III,TuTh 8:00PM - 9:15PM,Rafael Diaz-Balart 1004,Franco Bacigalupo,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6800 - International Arbitration Competition,Mo 6:00PM - 7:50PM,Rafael Diaz-Balart 2080,Gilberto Guerrero Rocca,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6800 - International Arbitration Competition,Mo 6:00PM - 7:50PM,Rafael Diaz-Balart 1008,"Marc Labgold,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6806 - Legal Skills and Values: LL.M.,WeTh 8:00PM - 9:15PM,Rafael Diaz-Balart 2001,Christopher Kokoruda,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 2080,Jose Gabilondo,08/19/2024 - 08/19/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,09/09/2024 - 09/09/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,09/23/2024 - 09/23/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,10/07/2024 - 10/07/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,10/21/2024 - 10/21/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,11/04/2024 - 11/04/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Jose Gabilondo,11/18/2024 - 11/18/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 2:00PM - 3:50PM,Rafael Diaz-Balart 1008,Michelle Mason,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Th 2:00PM - 3:50PM,Rafael Diaz-Balart 1004,Raul Ruiz,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Mo 6:00PM - 7:50PM,Rafael Diaz-Balart 1004,Phyllis Kotey,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6936 - Seminars,Tu 6:00PM - 7:50PM,Rafael Diaz-Balart 1006,Juan Gomez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6943 - Carlos A. Costa Immigration and Human Rights Clinic,Fr 11:00AM - 12:50PM,Rafael Diaz-Balart 1031,Juan Gomez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6943 - Carlos A. Costa Immigration and Human Rights Clinic,We 6:00PM - 7:50PM,Rafael Diaz-Balart 1031,Juan Gomez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
"LAW 6948 - Business, Innovation and Technology Clinic",We 8:00PM - 9:15PM,Rafael Diaz-Balart 2006,"John Little,",08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 6950 - Law Review: Board of Editors,Tu 12:30PM - 1:30PM,Rafael Diaz-Balart 2008,"Eric Carpenter,",08/19/2024 - 12/13/2024,Modesto A. Maidique Campus
LAW 6956 - Law Review: Senior Members,Tu 12:30PM - 1:30PM,Rafael Diaz-Balart 2008,"Eric Carpenter,",08/19/2024 - 12/13/2024,Modesto A. Maidique Campus
LAW 6957 - Law Review: Staff Members,Tu 12:30PM - 1:30PM,Rafael Diaz-Balart 2008,"Eric Carpenter,",08/19/2024 - 12/13/2024,Modesto A. Maidique Campus
"LAW 7200 - United States Law I: Methods, Sources, and Structure",Th 6:00PM - 7:50PM,Rafael Diaz-Balart 2001,Rodolfo Pittaluga,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7303 - Florida Civil Practice,MoTu 6:00PM - 7:15PM,Rafael Diaz-Balart 1081,Jose Rodriguez,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7364 - Advanced Trial Advocacy,TuTh 2:00PM - 3:50PM,Rafael Diaz-Balart 1009,Harold Smith,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7930 - Special Topics in Law,Th 10:30AM - 12:20PM,Rafael Diaz-Balart 2001,Andrew Tramont,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7930 - Special Topics in Law,We 10:30AM - 12:20PM,Rafael Diaz-Balart 2007,Paul Moore,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7930 - Special Topics in Law,We 4:00PM - 5:50PM,Rafael Diaz-Balart 1081,Joseph Ankus,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7951 - Trial Advocacy Competition,TBA,TBA,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
LAW 7951 - Trial Advocacy Competition,TBA,TBA,Scott Fingerhut,08/19/2024 - 12/18/2024,Modesto A. Maidique Campus
IDS 3073 - Understanding Your Liberal Studies Major,Mo 5:00PM - 6:15PM,Graham Center 279A,Manuel Munoz-Repiso,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
IDS 3073 - Understanding Your Liberal Studies Major,Tu 12:30PM - 1:45PM,"Comp, Arts, Sci & Educat 145",Jacqueline Nusz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
IDS 3383 - Psychedelic Compound Fundamentals,Mo 3:30PM - 4:45PM,Green Library 137,Joseph Lichter,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 2:00PM - 4:45PM,Ryder Business 130,Peter Dickson,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 2:00PM - 4:45PM,College of Business Complex152,Gustavo Mosquera,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Mo 2:00PM - 4:45PM,Mgmt and New Growth Opp 220,Tracy Hernandez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 6:25PM - 9:05PM,Charles E. Perry (PC) 212,Walter Liu,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 6:40AM - 7:55AM,College of Business Complex152,Oscar Diaz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 6:25PM - 9:05PM,Green Library 100A,Justin Seedman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 12:15PM,College of Business Complex155,Kyrsten Alvarez,08/29/2024 - 08/29/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,09/12/2024 - 09/12/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,09/26/2024 - 09/26/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,10/10/2024 - 10/10/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,10/24/2024 - 10/24/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,11/07/2024 - 11/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,11/21/2024 - 11/21/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Th 11:00AM - 1:45PM,College of Business Complex155,Kyrsten Alvarez,12/05/2024 - 12/05/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 6:15PM,Mgmt and New Growth Opp 220,Rosa Lobaina,08/28/2024 - 08/28/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,09/11/2024 - 09/11/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,09/25/2024 - 09/25/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,10/09/2024 - 10/09/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,10/23/2024 - 10/23/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,11/06/2024 - 11/06/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,11/20/2024 - 11/20/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,We 5:00PM - 7:40PM,Mgmt and New Growth Opp 220,Rosa Lobaina,12/04/2024 - 12/04/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 12:15PM,Mgmt and New Growth Opp 220,Wendy Guess,08/27/2024 - 08/27/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,09/10/2024 - 09/10/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,09/24/2024 - 09/24/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,10/08/2024 - 10/08/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,10/22/2024 - 10/22/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,11/05/2024 - 11/05/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,11/19/2024 - 11/19/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Wendy Guess,12/03/2024 - 12/03/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Mo 11:00AM - 1:45PM,Mgmt and New Growth Opp 220,Nicolo Alaimo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 3023 - Introduction to Marketing,Tu 8:00AM - 9:15AM,Mgmt and New Growth Opp 221,Michael Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4025 - Marketing for Entrepreneurs,Fr 2:00PM - 4:45PM,College of Business Complex152,Agustin Cohen,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 6:15PM,Charles E. Perry (PC) 213,Craig Austin,08/27/2024 - 08/27/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,09/10/2024 - 09/10/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,09/24/2024 - 09/24/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,10/08/2024 - 10/08/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,10/22/2024 - 10/22/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,11/05/2024 - 11/05/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,11/19/2024 - 11/19/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Craig Austin,12/03/2024 - 12/03/2024,Modesto A. Maidique Campus
MAR 4144 - Export Marketing,Tu 11:00AM - 1:45PM,College of Business Complex154,Craig Austin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 6:15PM,Charles E. Perry (PC) 213,Raymond Rody,08/29/2024 - 08/29/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,09/12/2024 - 09/12/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,09/26/2024 - 09/26/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,10/10/2024 - 10/10/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,10/24/2024 - 10/24/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,11/07/2024 - 11/07/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,11/21/2024 - 11/21/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 213,Raymond Rody,12/05/2024 - 12/05/2024,Modesto A. Maidique Campus
MAR 4156 - International Marketing,We 2:00PM - 4:45PM,Charles E. Perry (PC) 212,Raymond Rody,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4203 - Marketing Channels,Mo 2:00PM - 4:45PM,College of Business Complex154,Gregory Maloney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4233 - Social Media Marketing,Th 11:00AM - 1:45PM,Charles E. Perry (PC) 428,Nancy Richmond,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4233 - Social Media Marketing,We 5:00PM - 7:40PM,Charles E. Perry (PC) 431,Carla Rivera,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MAR 4233 - Social Media Marketing,Th 2:00PM - 3:15PM,Green Library 165,Nancy Richmond,08/29/2024 - 08/29/2024,Modesto A. Maidique Campus
